id|filename|username|source|is_expert|provider_institute_id|is_hybrid|hybrid_memo|cult_stat|botrecat|x1_genus|x1_sp1|country|latitude|longitude|alt|field_collected_data|data_public_access
109|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-11.08333|33.90000||0|1
110|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-9.68330|33.26600|1003.00000|0|1
111|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-14.65000|35.16600||0|1
112|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-14.86660|35.16600||0|1
113|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.06660|34.21600||0|1
114|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-14.11660|34.61600||0|1
115|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-12.96666|34.30000||0|1
116|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.21600|34.30000|476.00000|0|1
117|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.36660|34.25000||0|1
118|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.81660|34.43330|497.00000|0|1
119|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.66600|34.58300||0|1
120|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.11660|35.53330|771.00000|0|1
121|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.81660|35.76666||0|1
122|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.93000|35.76666||0|1
123|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-12.65000|34.15000||0|1
124|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-12.56600|34.13330||0|1
125|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-14.90000|35.23300||0|1
126|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-14.71660|35.15000||0|1
127|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-14.28300|34.53300|609.00000|0|1
128|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.06660|35.28300||0|1
129|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.08333|34.21666|478.00000|0|1
130|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.75000|34.56600||0|1
131|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.18333|35.46600|747.00000|0|1
132|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.08333|35.51660|643.00000|0|1
133|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.75000|32.83333||0|1
134|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-13.66600|33.26600|902.00000|0|1
135|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-16.15000|34.91660||0|1
136|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.86660|35.75000||0|1
137|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.78300|35.75000||0|1
138|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.16600|35.50000|778.00000|0|1
139|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-16.15000|34.91660||0|1
140|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Malawi|-15.05000|35.20000||0|1
141|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-6.16100|37.72460|310.00000|0|1
142|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-6.89880|37.56410|450.00000|0|1
143|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-4.98333|38.30000|310.00000|0|1
144|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|barthii|Tanzania|-8.18330|34.78300||0|1
